4.0e0 3.5e0 3.340092e0 3.340092e0
4.5e0 3.5e0 3.501084e0 3.501084e0
5.0e0 3.5e0 3.5902979e0 3.5902979e0
5.5e0 3.5e0 3.583338e0 3.583338e0
6.0e0 3.5e0 3.4728719e0 3.4728719e0

-6.0e0 4.0e0 3.3596939e0 3.3596939e0
-5.5e0 4.0e0 3.5213998e0 3.5213998e0
-5.0e0 4.0e0 3.59568e0 3.59568e0
-4.5e0 4.0e0 3.579456e0 3.579456e0
-4.0e0 4.0e0 3.486102e0 3.486102e0
-3.5e0 4.0e0 3.340092e0 3.340092e0
-3.0e0 4.0e0 3.1701779e0 3.1701779e0
-2.5e0 4.0e0 3.0027599e0 3.0027599e0
-2.0e0 4.0e0 2.8572481e0 2.8572481e0
-1.5e0 4.0e0 2.7442381e0 2.7442381e0
-1.0e0 4.0e0 2.6665561e0 2.6665561e0
-5.0e-1 4.0e0 2.622144e0 2.622144e0
0.0e0 4.0e0 2.607822e0 2.607822e0
5.0e-1 4.0e0 2.622144e0 2.622144e0
1.0e0 4.0e0 2.6665561e0 2.6665561e0
1.5e0 4.0e0 2.7442381e0 2.7442381e0
2.0e0 4.0e0 2.8572481e0 2.8572481e0
2.5e0 4.0e0 3.0027599e0 3.0027599e0
3.0e0 4.0e0 3.1701779e0 3.1701779e0
3.5e0 4.0e0 3.340092e0 3.340092e0
4.0e0 4.0e0 3.486102e0 3.486102e0
4.5e0 4.0e0 3.579456e0 3.579456e0
5.0e0 4.0e0 3.59568e0 3.59568e0
5.5e0 4.0e0 3.5213998e0 3.5213998e0
6.0e0 4.0e0 3.3596939e0 3.3596939e0

-6.0e0 4.5e0 3.207972e0 3.207972e0
-5.5e0 4.5e0 3.4079399e0 3.4079399e0
-5.0e0 4.5e0 3.54189e0 3.54189e0
-4.5e0 4.5e0 3.598002e0 3.598002e0
-4.0e0 4.5e0 3.579456e0 3.579456e0
-3.5e0 4.5e0 3.501084e0 3.501084e0
-3.0e0 4.5e0 3.384648e0 3.384648e0
-2.5e0 4.5e0 3.253068e0 3.253068e0
-2.0e0 4.5e0 3.126258e0 3.126258e0
-1.5e0 4.5e0 3.0185999e0 3.0185999e0
-1.0e0 4.5e0 2.938548e0 2.938548e0
-5.0e-1 4.5e0 2.889828e0 2.889828e0
0.0e0 4.5e0 2.8735321e0 2.8735321e0
5.0e-1 4.5e0 2.889828e0 2.889828e0
1.0e0 4.5e0 2.938548e0 2.938548e0
1.5e0 4.5e0 3.0185999e0 3.0185999e0
2.0e0 4.5e0 3.126258e0 3.126258e0
2.5e0 4.5e0 3.253068e0 3.253068e0
3.0e0 4.5e0 3.384648e0 3.384648e0
3.5e0 4.5e0 3.501084e0 3.501084e0
4.0e0 4.5e0 3.579456e0 3.579456e0
4.5e0 4.5e0 3.598002e0 3.598002e0
5.0e0 4.5e0 3.54189e0 3.54189e0
5.5e0 4.5e0 3.4079399e0 3.4079399e0
6.0e0 4.5e0 3.207972e0 3.207972e0

-6.0e0 5.0e0 3.02622e0 3.02622e0
-5.5e0 5.0e0 3.2451599e0 3.2451599e0
-5.0e0 5.0e0 3.423192e0 3.423192e0
-4.5e0 5.0e0 3.54189e0 3.54189e0
-4.0e0 5.0e0 3.59568e0 3.59568e0
-3.5e0 5.0e0 3.5902979e0 3.5902979e0
-3.0e0 5.0e0 3.539664e0 3.539664e0
-2.5e0 5.0e0 3.4615619e0 3.4615619e0
-2.0e0 5.0e0 3.3738719e0 3.3738719e0
-1.5e0 5.0e0 3.2917319e0 3.2917319e0
-1.0e0 5.0e0 3.2262239e0 3.2262239e0
-5.0e-1 5.0e0 3.184476e0 3.184476e0
0.0e0 5.0e0 3.1701779e0 3.1701779e0
5.0e-1 5.0e0 3.184476e0 3.184476e0
1.0e0 5.0e0 3.2262239e0 3.2262239e0
1.5e0 5.0e0 3.2917319e0 3.2917319e0
2.0e0 5.0e0 3.3738719e0 3.3738719e0
2.5e0 5.0e0 3.4615619e0 3.4615619e0
3.0e0 5.0e0 3.539664e0 3.539664e0
3.5e0 5.0e0 3.5902979e0 3.5902979e0
4.0e0 5.0e0 3.59568e0 3.59568e0
4.5e0 5.0e0 3.54189e0 3.54189e0
5.0e0 5.0e0 3.423192e0 3.423192e0
5.5e0 5.0e0 3.2451599e0 3.2451599e0
6.0e0 5.0e0 3.02622e0 3.02622e0

-6.0e0 5.5e0 2.831076e0 2.831076e0
-5.5e0 5.5e0 3.045438e0 3.045438e0
-5.0e0 5.5e0 3.2451599e0 3.2451599e0
-4.5e0 5.5e0 3.4079399e0 3.4079399e0
-4.0e0 5.5e0 3.5213998e0 3.5213998e0
-3.5e0 5.5e0 3.583338e0 3.583338e0
-3.0e0 5.5e0 3.599892e0 3.599892e0
-2.5e0 5.5e0 3.5825519e0 3.5825519e0
-2.0e0 5.5e0 3.545148e0 3.545148e0
-1.5e0 5.5e0 3.501084e0 3.501084e0
-1.0e0 5.5e0 3.4615619e0 3.4615619e0
-5.0e-1 5.5e0 3.4346759e0 3.4346759e0
0.0e0 5.5e0 3.42519e0 3.42519e0
5.0e-1 5.5e0 3.4346759e0 3.4346759e0
1.0e0 5.5e0 3.4615619e0 3.4615619e0
1.5e0 5.5e0 3.501084e0 3.501084e0
2.0e0 5.5e0 3.545148e0 3.545148e0
2.5e0 5.5e0 3.5825519e0 3.5825519e0
3.0e0 5.5e0 3.599892e0 3.599892e0
3.5e0 5.5e0 3.583338e0 3.583338e0
4.0e0 5.5e0 3.5213998e0 3.5213998e0
4.5e0 5.5e0 3.4079399e0 3.4079399e0
5.0e0 5.5e0 3.2451599e0 3.2451599e0
5.5e0 5.5e0 3.045438e0 3.045438e0
6.0e0 5.5e0 2.831076e0 2.831076e0

-6.0e0 6.0e0 2.6459041e0 2.6459041e0
-5.5e0 6.0e0 2.831076e0 2.831076e0
-5.0e0 6.0e0 3.02622e0 3.02622e0
-4.5e0 6.0e0 3.207972e0 3.207972e0
-4.0e0 6.0e0 3.3596939e0 3.3596939e0
-3.5e0 6.0e0 3.4728719e0 3.4728719e0
-3.0e0 6.0e0 3.546588e0 3.546588e0
-2.5e0 6.0e0 3.5859299e0 3.5859299e0
-2.0e0 6.0e0 3.599448e0 3.599448e0
-1.5e0 6.0e0 3.59706e0 3.59706e0
-1.0e0 6.0e0 3.5879579e0 3.5879579e0
-5.0e-1 6.0e0 3.579456e0 3.579456e0
0.0e0 6.0e0 3.5760779e0 3.5760779e0
5.0e-1 6.0e0 3.579456e0 3.579456e0
1.0e0 6.0e0 3.5879579e0 3.5879579e0
1.5e0 6.0e0 3.59706e0 3.59706e0
2.0e0 6.0e0 3.599448e0 3.599448e0
2.5e0 6.0e0 3.5859299e0 3.5859299e0
3.0e0 6.0e0 3.546588e0 3.546588e0
3.5e0 6.0e0 3.4728719e0 3.4728719e0
4.0e0 6.0e0 3.3596939e0 3.3596939e0
4.5e0 6.0e0 3.207972e0 3.207972e0
5.0e0 6.0e0 3.02622e0 3.02622e0
5.5e0 6.0e0 2.831076e0 2.831076e0
6.0e0 6.0e0 2.6459041e0 2.6459041e0
